Minute	Call Count
2023-06-18 20:36	undefined	undefined
2023-06-18 20:37	undefined	undefined
2023-06-18 20:39	undefined	undefined
2023-06-18 20:41	undefined	undefined
2023-06-18 20:43	undefined	undefined
2023-06-18 20:44	undefined	undefined
2023-06-18 20:46	undefined	undefined
2023-06-18 20:48	undefined	undefined
2023-06-18 20:51	undefined	undefined
2023-06-18 20:52	undefined	undefined
2023-06-18 20:54	undefined	undefined
2023-06-18 20:56	undefined	undefined
2023-06-18 20:57	undefined	undefined
2023-06-18 20:58	undefined	undefined
2023-06-18 20:59	undefined	undefined
2023-06-18 21:00	undefined	undefined
2023-06-18 21:01	undefined	undefined
2023-06-18 21:02	undefined	undefined
2023-06-18 21:03	undefined	undefined
2023-06-18 21:04	undefined	undefined
2023-06-18 21:05	undefined	undefined
2023-06-18 21:06	undefined	undefined
2023-06-18 21:07	undefined	undefined
2023-06-18 21:08	undefined	undefined
2023-06-18 21:09	undefined	undefined
2023-06-18 21:11	undefined	undefined
2023-06-18 21:12	undefined	undefined
2023-06-18 21:13	undefined	undefined
2023-06-18 21:14	undefined	undefined
2023-06-18 21:15	undefined	undefined
2023-06-18 21:16	undefined	undefined
2023-06-18 21:17	undefined	undefined
2023-06-18 21:18	undefined	undefined
2023-06-18 21:20	undefined	undefined
2023-06-18 21:21	undefined	undefined
2023-06-18 21:23	undefined	undefined
2023-06-18 21:24	undefined	undefined
2023-06-18 21:25	undefined	undefined
2023-06-18 21:26	undefined	undefined
2023-06-18 21:28	undefined	undefined
2023-06-18 21:29	undefined	undefined
2023-06-18 21:30	undefined	undefined
2023-06-18 21:31	undefined	undefined
2023-06-18 21:32	undefined	undefined
2023-06-18 21:33	undefined	undefined
2023-06-18 21:34	undefined	undefined
2023-06-18 21:36	undefined	undefined
2023-06-18 21:37	undefined	undefined
2023-06-18 21:38	undefined	undefined
2023-06-18 21:39	undefined	undefined
2023-06-18 21:40	undefined	undefined
2023-06-18 21:41	undefined	undefined
2023-06-18 21:42	undefined	undefined
2023-06-18 21:43	undefined	undefined
2023-06-18 21:44	undefined	undefined
2023-06-18 21:45	undefined	undefined
2023-06-18 21:46	undefined	undefined
2023-06-18 21:47	undefined	undefined
2023-06-18 21:48	undefined	undefined
2023-06-18 21:49	undefined	undefined
2023-06-18 21:50	undefined	undefined
2023-06-18 21:51	undefined	undefined
2023-06-18 21:52	undefined	undefined
2023-06-18 21:53	undefined	undefined
2023-06-18 21:54	undefined	undefined
2023-06-18 21:55	undefined	undefined
2023-06-18 21:56	undefined	undefined
2023-06-18 21:57	undefined	undefined
2023-06-18 21:58	undefined	undefined
2023-06-18 21:59	undefined	undefined
2023-06-18 22:00	undefined	undefined
2023-06-18 22:02	undefined	undefined
2023-06-18 22:03	undefined	undefined
2023-06-18 22:04	undefined	undefined
2023-06-18 22:05	undefined	undefined
2023-06-18 22:08	undefined	undefined
2023-06-18 22:10	undefined	undefined
2023-06-18 22:11	undefined	undefined
2023-06-18 22:12	undefined	undefined
2023-06-18 22:14	undefined	undefined
2023-06-18 22:16	undefined	undefined
2023-06-18 22:17	undefined	undefined
2023-06-18 22:18	undefined	undefined
2023-06-18 22:20	undefined	undefined
2023-06-18 22:21	undefined	undefined
2023-06-18 22:22	undefined	undefined
2023-06-18 22:25	undefined	undefined
2023-06-18 22:26	undefined	undefined
2023-06-18 22:27	undefined	undefined
2023-06-18 22:29	undefined	undefined
2023-06-18 22:30	undefined	undefined
2023-06-18 22:33	undefined	undefined
2023-06-18 22:34	undefined	undefined
2023-06-18 22:35	undefined	undefined
2023-06-18 22:36	undefined	undefined
2023-06-18 22:38	undefined	undefined
2023-06-18 22:39	undefined	undefined
2023-06-18 22:40	undefined	undefined
2023-06-18 22:41	undefined	undefined
2023-06-18 22:44	undefined	undefined
2023-06-18 22:45	undefined	undefined
2023-06-18 22:46	undefined	undefined
2023-06-18 22:47	undefined	undefined
2023-06-18 22:48	undefined	undefined
2023-06-18 22:50	undefined	undefined
2023-06-18 22:52	undefined	undefined
2023-06-18 22:55	undefined	undefined
2023-06-18 22:56	undefined	undefined
2023-06-18 22:57	undefined	undefined
2023-06-18 22:58	undefined	undefined
2023-06-18 23:00	undefined	undefined
2023-06-18 23:01	undefined	undefined
2023-06-18 23:03	undefined	undefined
2023-06-18 23:05	undefined	undefined
2023-06-18 23:06	undefined	undefined
2023-06-18 23:08	undefined	undefined
2023-06-18 23:09	undefined	undefined
2023-06-18 23:10	undefined	undefined
2023-06-18 23:11	undefined	undefined
2023-06-18 23:12	undefined	undefined
2023-06-18 23:15	undefined	undefined
2023-06-18 23:17	undefined	undefined
2023-06-18 23:19	undefined	undefined
2023-06-18 23:20	undefined	undefined
2023-06-18 23:23	undefined	undefined
2023-06-18 23:27	undefined	undefined
2023-06-18 23:29	undefined	undefined
2023-06-18 23:30	undefined	undefined
2023-06-18 23:31	undefined	undefined
2023-06-18 23:32	undefined	undefined
2023-06-18 23:34	undefined	undefined
2023-06-18 23:35	undefined	undefined
2023-06-18 23:36	undefined	undefined
2023-06-18 23:37	undefined	undefined
2023-06-18 23:38	undefined	undefined
2023-06-18 23:39	undefined	undefined
2023-06-18 23:41	undefined	undefined
2023-06-18 23:42	undefined	undefined
2023-06-18 23:43	undefined	undefined
2023-06-18 23:44	undefined	undefined
2023-06-18 23:46	undefined	undefined
2023-06-18 23:50	undefined	undefined
2023-06-18 23:52	undefined	undefined
2023-06-18 23:53	undefined	undefined
2023-06-18 23:55	undefined	undefined
2023-06-18 23:56	undefined	undefined
2023-06-18 23:57	undefined	undefined
2023-06-18 23:59	undefined	undefined
2023-06-19 00:00	undefined	undefined
2023-06-19 00:01	undefined	undefined
2023-06-19 00:02	undefined	undefined
2023-06-19 00:03	undefined	undefined
2023-06-19 00:04	undefined	undefined
2023-06-19 00:05	undefined	undefined
2023-06-19 00:06	undefined	undefined
2023-06-19 00:09	undefined	undefined
2023-06-19 00:10	undefined	undefined
2023-06-19 00:12	undefined	undefined
2023-06-19 00:15	undefined	undefined
2023-06-19 00:17	undefined	undefined
2023-06-19 00:20	undefined	undefined
2023-06-19 00:22	undefined	undefined
2023-06-19 00:25	undefined	undefined
2023-06-19 00:26	undefined	undefined
2023-06-19 00:27	undefined	undefined
2023-06-19 00:28	undefined	undefined
2023-06-19 00:29	undefined	undefined
2023-06-19 00:30	undefined	undefined
2023-06-19 00:31	undefined	undefined
2023-06-19 00:32	undefined	undefined
2023-06-19 00:33	undefined	undefined
2023-06-19 00:34	undefined	undefined
2023-06-19 00:37	undefined	undefined
2023-06-19 00:38	undefined	undefined
2023-06-19 00:40	undefined	undefined
2023-06-19 00:42	undefined	undefined
2023-06-19 00:43	undefined	undefined
2023-06-19 00:44	undefined	undefined
2023-06-19 00:45	undefined	undefined
2023-06-19 00:46	undefined	undefined
2023-06-19 00:47	undefined	undefined
2023-06-19 00:48	undefined	undefined
2023-06-19 00:49	undefined	undefined
2023-06-19 00:50	undefined	undefined
2023-06-19 00:51	undefined	undefined
2023-06-19 00:52	undefined	undefined
2023-06-19 00:53	undefined	undefined
2023-06-19 00:54	undefined	undefined
2023-06-19 00:55	undefined	undefined
2023-06-19 00:56	undefined	undefined
2023-06-19 00:57	undefined	undefined
2023-06-19 00:58	undefined	undefined
2023-06-19 00:59	undefined	undefined
2023-06-19 01:00	undefined	undefined
2023-06-19 01:01	undefined	undefined
2023-06-19 01:02	undefined	undefined
2023-06-19 01:03	undefined	undefined
2023-06-19 01:04	undefined	undefined
2023-06-19 01:05	undefined	undefined
2023-06-19 01:08	undefined	undefined
2023-06-19 01:09	undefined	undefined
2023-06-19 01:10	undefined	undefined
2023-06-19 01:12	undefined	undefined
2023-06-19 01:13	undefined	undefined
2023-06-19 01:15	undefined	undefined
2023-06-19 01:16	undefined	undefined
2023-06-19 01:17	undefined	undefined
2023-06-19 01:19	undefined	undefined
2023-06-19 01:21	undefined	undefined
2023-06-19 01:23	undefined	undefined
2023-06-19 01:26	undefined	undefined
2023-06-19 01:28	undefined	undefined
2023-06-19 01:30	undefined	undefined
2023-06-19 01:32	undefined	undefined
2023-06-19 01:33	undefined	undefined
2023-06-19 01:35	undefined	undefined
2023-06-19 01:37	undefined	undefined
2023-06-19 01:38	undefined	undefined
2023-06-19 01:39	undefined	undefined
2023-06-19 01:40	undefined	undefined
2023-06-19 01:42	undefined	undefined
2023-06-19 01:44	undefined	undefined
2023-06-19 01:45	undefined	undefined
2023-06-19 01:47	undefined	undefined
2023-06-19 01:48	undefined	undefined
2023-06-19 01:49	undefined	undefined
2023-06-19 01:52	undefined	undefined
2023-06-19 01:53	undefined	undefined
2023-06-19 01:56	undefined	undefined
2023-06-19 01:58	undefined	undefined
2023-06-19 01:59	undefined	undefined
2023-06-19 02:00	undefined	undefined
2023-06-19 02:01	undefined	undefined
2023-06-19 02:02	undefined	undefined
2023-06-19 02:04	undefined	undefined
2023-06-19 02:05	undefined	undefined
2023-06-19 02:07	undefined	undefined
2023-06-19 02:08	undefined	undefined
2023-06-19 02:09	undefined	undefined
2023-06-19 02:10	undefined	undefined
2023-06-19 02:12	undefined	undefined
2023-06-19 02:13	undefined	undefined
2023-06-19 02:15	undefined	undefined
2023-06-19 02:17	undefined	undefined
2023-06-19 02:18	undefined	undefined
2023-06-19 02:19	undefined	undefined
2023-06-19 02:20	undefined	undefined
2023-06-19 02:21	undefined	undefined
2023-06-19 02:23	undefined	undefined
2023-06-19 02:27	undefined	undefined
2023-06-19 02:28	undefined	undefined
2023-06-19 02:30	undefined	undefined
2023-06-19 02:31	undefined	undefined
2023-06-19 02:32	undefined	undefined
2023-06-19 02:33	undefined	undefined
2023-06-19 02:34	undefined	undefined
2023-06-19 02:39	undefined	undefined
2023-06-19 02:41	undefined	undefined
2023-06-19 02:44	undefined	undefined
2023-06-19 02:46	undefined	undefined
2023-06-19 02:48	undefined	undefined
2023-06-19 02:51	undefined	undefined
2023-06-19 02:53	undefined	undefined
2023-06-19 02:54	undefined	undefined
2023-06-19 02:55	undefined	undefined
2023-06-19 02:57	undefined	undefined
2023-06-19 02:59	undefined	undefined
2023-06-19 03:02	undefined	undefined
2023-06-19 03:06	undefined	undefined
2023-06-19 03:08	undefined	undefined
2023-06-19 03:09	undefined	undefined
2023-06-19 03:11	undefined	undefined
2023-06-19 03:13	undefined	undefined
2023-06-19 03:16	undefined	undefined
2023-06-19 03:18	undefined	undefined
2023-06-19 03:19	undefined	undefined
2023-06-19 03:21	undefined	undefined
2023-06-19 03:23	undefined	undefined
2023-06-19 03:25	undefined	undefined
2023-06-19 03:27	undefined	undefined
2023-06-19 03:29	undefined	undefined
2023-06-19 03:31	undefined	undefined
2023-06-19 03:33	undefined	undefined
2023-06-19 03:36	undefined	undefined
2023-06-19 03:39	undefined	undefined
2023-06-19 03:41	undefined	undefined
2023-06-19 03:44	undefined	undefined
2023-06-19 03:45	undefined	undefined
2023-06-19 03:48	undefined	undefined
2023-06-19 03:50	undefined	undefined
2023-06-19 03:52	undefined	undefined
2023-06-19 03:54	undefined	undefined
2023-06-19 03:57	undefined	undefined
2023-06-19 03:59	undefined	undefined
2023-06-19 04:03	undefined	undefined
2023-06-19 04:04	undefined	undefined
2023-06-19 04:06	undefined	undefined
2023-06-19 04:07	undefined	undefined
2023-06-19 04:08	undefined	undefined
2023-06-19 04:11	undefined	undefined
2023-06-19 04:12	undefined	undefined
2023-06-19 04:16	undefined	undefined
2023-06-19 04:18	undefined	undefined
2023-06-19 04:20	undefined	undefined
2023-06-19 04:22	undefined	undefined
2023-06-19 04:24	undefined	undefined
2023-06-19 04:26	undefined	undefined
2023-06-19 04:28	undefined	undefined
2023-06-19 04:32	undefined	undefined
2023-06-19 04:33	undefined	undefined
2023-06-19 04:34	undefined	undefined
2023-06-19 04:35	undefined	undefined
2023-06-19 04:36	undefined	undefined
2023-06-19 04:37	undefined	undefined
2023-06-19 04:38	undefined	undefined
2023-06-19 04:40	undefined	undefined
2023-06-19 04:43	undefined	undefined
2023-06-19 04:44	undefined	undefined
2023-06-19 04:45	undefined	undefined
2023-06-19 04:47	undefined	undefined
2023-06-19 04:50	undefined	undefined
2023-06-19 04:51	undefined	undefined
2023-06-19 04:52	undefined	undefined
2023-06-19 04:55	undefined	undefined
2023-06-19 04:58	undefined	undefined
2023-06-19 05:00	undefined	undefined
2023-06-19 05:01	undefined	undefined
2023-06-19 05:02	undefined	undefined
2023-06-19 05:03	undefined	undefined
2023-06-19 05:05	undefined	undefined
2023-06-19 05:07	undefined	undefined
2023-06-19 05:08	undefined	undefined
2023-06-19 05:09	undefined	undefined
2023-06-19 05:11	undefined	undefined
2023-06-19 05:13	undefined	undefined
2023-06-19 05:14	undefined	undefined
2023-06-19 05:15	undefined	undefined
2023-06-19 05:16	undefined	undefined
2023-06-19 05:17	undefined	undefined
2023-06-19 05:19	undefined	undefined
2023-06-19 05:21	undefined	undefined
2023-06-19 05:22	undefined	undefined
2023-06-19 05:25	undefined	undefined
2023-06-19 05:28	undefined	undefined
2023-06-19 05:31	undefined	undefined
2023-06-19 05:35	undefined	undefined
2023-06-19 05:38	undefined	undefined
2023-06-19 05:41	undefined	undefined
2023-06-19 05:45	undefined	undefined
2023-06-19 05:48	undefined	undefined
2023-06-19 05:52	undefined	undefined
2023-06-19 05:55	undefined	undefined
2023-06-19 06:00	undefined	undefined
2023-06-19 06:01	undefined	undefined
2023-06-19 06:05	undefined	undefined
2023-06-19 06:09	undefined	undefined
2023-06-19 06:10	undefined	undefined
2023-06-19 06:12	undefined	undefined
2023-06-19 06:14	undefined	undefined
2023-06-19 06:15	undefined	undefined
2023-06-19 06:17	undefined	undefined
2023-06-19 06:18	undefined	undefined
2023-06-19 06:22	undefined	undefined
2023-06-19 06:25	undefined	undefined
2023-06-19 06:28	undefined	undefined
2023-06-19 06:29	undefined	undefined
2023-06-19 06:31	undefined	undefined
2023-06-19 06:35	undefined	undefined
2023-06-19 06:36	undefined	undefined
2023-06-19 06:37	undefined	undefined
2023-06-19 06:39	undefined	undefined
2023-06-19 06:42	undefined	undefined
2023-06-19 06:45	undefined	undefined
2023-06-19 06:47	undefined	undefined
2023-06-19 06:48	undefined	undefined
2023-06-19 06:49	undefined	undefined
2023-06-19 06:52	undefined	undefined
2023-06-19 06:53	undefined	undefined
2023-06-19 06:55	undefined	undefined
2023-06-19 06:56	undefined	undefined
2023-06-19 06:57	undefined	undefined
2023-06-19 06:58	undefined	undefined
2023-06-19 06:59	undefined	undefined
2023-06-19 07:01	undefined	undefined
2023-06-19 07:02	undefined	undefined
2023-06-19 07:03	undefined	undefined
2023-06-19 07:05	undefined	undefined
2023-06-19 07:06	undefined	undefined
2023-06-19 07:08	undefined	undefined
2023-06-19 07:09	undefined	undefined
2023-06-19 07:11	undefined	undefined
2023-06-19 07:12	undefined	undefined
2023-06-19 07:15	undefined	undefined
2023-06-19 07:16	undefined	undefined
2023-06-19 07:18	undefined	undefined
2023-06-19 07:24	undefined	undefined
2023-06-19 07:25	undefined	undefined
2023-06-19 07:28	undefined	undefined
2023-06-19 07:32	undefined	undefined
2023-06-19 07:35	undefined	undefined
2023-06-19 07:38	undefined	undefined
2023-06-19 07:41	undefined	undefined
2023-06-19 07:42	undefined	undefined
2023-06-19 07:46	undefined	undefined
2023-06-19 07:47	undefined	undefined
2023-06-19 07:49	undefined	undefined
2023-06-19 07:52	undefined	undefined
2023-06-19 07:53	undefined	undefined
2023-06-19 07:55	undefined	undefined
2023-06-19 07:58	undefined	undefined
2023-06-19 07:59	undefined	undefined
2023-06-19 08:01	undefined	undefined
2023-06-19 08:03	undefined	undefined
2023-06-19 08:05	undefined	undefined
2023-06-19 08:08	undefined	undefined
2023-06-19 08:10	undefined	undefined
2023-06-19 08:13	undefined	undefined
2023-06-19 08:17	undefined	undefined
2023-06-19 08:20	undefined	undefined
2023-06-19 08:22	undefined	undefined
2023-06-19 08:25	undefined	undefined
2023-06-19 08:30	undefined	undefined
2023-06-19 08:31	undefined	undefined
2023-06-19 08:35	undefined	undefined
2023-06-19 08:36	undefined	undefined
2023-06-19 08:37	undefined	undefined
2023-06-19 08:39	undefined	undefined
2023-06-19 08:40	undefined	undefined
2023-06-19 08:41	undefined	undefined
2023-06-19 08:42	undefined	undefined
2023-06-19 08:43	undefined	undefined
2023-06-19 08:44	undefined	undefined
2023-06-19 08:45	undefined	undefined
2023-06-19 08:50	undefined	undefined
2023-06-19 08:51	undefined	undefined
2023-06-19 08:52	undefined	undefined
2023-06-19 08:55	undefined	undefined
2023-06-19 08:58	undefined	undefined
2023-06-19 09:01	undefined	undefined
2023-06-19 09:05	undefined	undefined
2023-06-19 09:10	undefined	undefined
2023-06-19 09:12	undefined	undefined
2023-06-19 09:14	undefined	undefined
2023-06-19 09:15	undefined	undefined
2023-06-19 09:16	undefined	undefined
2023-06-19 09:19	undefined	undefined
2023-06-19 09:22	undefined	undefined
2023-06-19 09:25	undefined	undefined
2023-06-19 09:27	undefined	undefined
2023-06-19 09:29	undefined	undefined
2023-06-19 09:33	undefined	undefined
2023-06-19 09:34	undefined	undefined
2023-06-19 09:35	undefined	undefined
2023-06-19 09:38	undefined	undefined
2023-06-19 09:39	undefined	undefined
2023-06-19 09:40	undefined	undefined
2023-06-19 09:41	undefined	undefined
2023-06-19 09:43	undefined	undefined
2023-06-19 09:45	undefined	undefined
2023-06-19 09:46	undefined	undefined
2023-06-19 09:49	undefined	undefined
2023-06-19 09:50	undefined	undefined
2023-06-19 09:52	undefined	undefined
2023-06-19 09:56	undefined	undefined
2023-06-19 09:58	undefined	undefined
2023-06-19 09:59	undefined	undefined
2023-06-19 10:02	undefined	undefined
2023-06-19 10:03	undefined	undefined
2023-06-19 10:04	undefined	undefined
2023-06-19 10:06	undefined	undefined
2023-06-19 10:07	undefined	undefined
2023-06-19 10:08	undefined	undefined
2023-06-19 10:11	undefined	undefined
2023-06-19 10:12	undefined	undefined
2023-06-19 10:13	undefined	undefined
2023-06-19 10:16	undefined	undefined
2023-06-19 10:17	undefined	undefined
2023-06-19 10:18	undefined	undefined
2023-06-19 10:19	undefined	undefined
2023-06-19 10:21	undefined	undefined
2023-06-19 10:22	undefined	undefined
